dist,n,rep,prim_time,kruskal_time,prim_cost,kruskal_cost
uniform,200,25,0.00783242599982259,0.011436055000103806,1.2810708530043955,1.2810708530043966
uniform,200,26,0.008063956000114558,0.010492613000224082,1.1982984664749337,1.1982984664749337
uniform,200,27,0.007857708999836177,0.010260385000037786,1.1722700374957522,1.1722700374957524
uniform,200,28,0.007840248000320571,0.009897688999899401,1.245483483362078,1.2454834833620778
uniform,200,29,0.007911348000106955,0.009888329000204976,1.187180325920957,1.1871803259209572
gamma,20,0,9.715099986351561e-05,8.423100007348694e-05,4.869710787969671,4.86971078796967
gamma,20,1,9.128500005317619e-05,8.772299997872324e-05,6.1839467582079575,6.1839467582079575
gamma,20,2,9.254199994757073e-05,7.193900000856956e-05,7.086079916166097,7.086079916166097
gamma,20,3,9.135500022239285e-05,7.23580001249502e-05,7.427373626041713,7.427373626041714
gamma,20,4,9.903699992719339e-05,7.382400008282275e-05,5.952188775003396,5.952188775003396
gamma,20,5,8.967899975687033e-05,7.340499996644212e-05,7.074405615307828,7.074405615307827
gamma,20,6,9.044700027516228e-05,7.522099986090325e-05,8.575100913073978,8.575100913073978
gamma,20,7,9.715199985294021e-05,7.123999967006966e-05,7.206296422930713,7.206296422930713
gamma,20,8,8.925900010581245e-05,7.298600030480884e-05,7.318579869902055,7.318579869902054
gamma,20,9,8.821200026432052e-05,7.116999995560036e-05,5.968910836435284,5.968910836435283
gamma,20,10,8.828099998936523e-05,7.186900029410026e-05,7.431392308744434,7.431392308744433
gamma,20,11,8.821200026432052e-05,6.81659998917894e-05,7.379603851895745,7.379603851895746
gamma,20,12,8.821200026432052e-05,7.116999995560036e-05,6.396736161501473,6.396736161501472
gamma,20,13,8.800199975667056e-05,7.200800018836162e-05,8.75545867356971,8.75545867356971
gamma,20,14,8.911999975680374e-05,6.907499982844456e-05,6.040409663133714,6.040409663133714
gamma,20,15,8.911999975680374e-05,7.284699995580013e-05,9.388802539041874,9.388802539041874
gamma,20,16,8.86309999259538e-05,6.963399982851115e-05,6.640829029899354,6.640829029899354
gamma,20,17,9.323999984189868e-05,9.156499982054811e-05,8.503358140713,8.503358140713003
gamma,20,18,8.772299997872324e-05,6.858599999759463e-05,7.197382811237316,7.197382811237316
gamma,20,19,8.793300003162585e-05,7.305600001927814e-05,6.237725668686274,6.237725668686274
gamma,20,20,8.897999987311778e-05,8.255500006271177e-05,4.991581157023411,4.99158115702341
gamma,20,21,8.918999992602039e-05,8.506899985150085e-05,7.092971400539834,7.0929714005398345
gamma,20,22,8.863100038070115e-05,7.284699995580013e-05,7.121771997945882,7.121771997945881
gamma,20,23,8.72340001478733e-05,7.23580001249502e-05,7.699916032128676,7.699916032128675
gamma,20,24,8.912000021155109e-05,7.703699975536438e-05,6.672065628354196,6.672065628354197
gamma,20,25,8.988799982034834e-05,7.256700018842821e-05,5.1807371483993885,5.180737148399389
gamma,20,26,8.849100004226784e-05,7.305600001927814e-05,8.248180532138052,8.248180532138052
gamma,20,27,9.966600009647664e-05,7.23580001249502e-05,5.91142000709167,5.911420007091672
gamma,20,28,8.863100038070115e-05,7.193900000856956e-05,7.546164430720586,7.546164430720587
gamma,20,29,8.835099970383453e-05,7.054199977574171e-05,7.341706616095546,7.341706616095546
gamma,40,0,0.0003196030002072803,0.00032805399996505,9.854227955304154,9.854227955304152
gamma,40,1,0.0003264470001340669,0.00029760100005660206,9.250989313597394,9.250989313597396
gamma,40,2,0.0003427209999244951,0.00031673900002715527,9.40526239618664,9.405262396186638
gamma,40,3,0.0003313359998173837,0.0002929920001406572,9.614883475484747,9.614883475484747
gamma,40,4,0.00032155799999600276,0.0002930619998551265,8.69557668263637,8.69557668263637
gamma,40,5,0.00032016100021792226,0.0003019320001840242,9.430720271223516,9.430720271223517
gamma,40,6,0.0003304980000393698,0.00029313200002434314,10.524471549874482,10.524471549874482
gamma,40,7,0.00032323400000677793,0.00029941800039523514,11.660009764435774,11.66000976443577
gamma,40,8,0.00034223199963889783,0.000306960999751027,8.228739679538124,8.228739679538126
gamma,40,9,0.00033357099982822547,0.0002831440001500596,7.439891935169811,7.439891935169812
gamma,40,10,0.0003184850002071471,0.0002999759999511298,8.894108259580044,8.894108259580042
gamma,40,11,0.00032190799993259134,0.0003068219998567656,9.399584361584827,9.399584361584827
gamma,40,12,0.00033224399976461427,0.00029047799989712075,9.435865165708403,9.435865165708405
gamma,40,13,0.0003273550000812975,0.00029585499987661024,12.163654818364284,12.163654818364284
gamma,40,14,0.0003353170000082173,0.00030339900013132137,9.78749833517046,9.78749833517046
gamma,40,15,0.00033699300001899246,0.0002886620000026596,9.309288400740915,9.309288400740915
gamma,40,16,0.0003247009999540751,0.000285449000330118,9.990555890531326,9.990555890531324
gamma,40,17,0.00033741199968062574,0.00031205999994199374,10.019311382913001,10.019311382913003
gamma,40,18,0.00032393200035585323,0.0002886620000026596,9.830413915903302,9.830413915903303
gamma,40,19,0.00032770500001788605,0.0003098239999417274,9.733652229168614,9.733652229168616
gamma,40,20,0.00034055499963869806,0.0002932709999186045,11.239771156831557,11.239771156831559
gamma,40,21,0.000331616000039503,0.0002876839998862124,9.129596571327982,9.129596571327982
gamma,40,22,0.0003248410002925084,0.0003206500000487722,10.339723006312232,10.33972300631223
gamma,40,23,0.00033252399998673354,0.00029837000010957127,8.993259687815305,8.993259687815305
gamma,40,24,0.0003336409999974421,0.0002818879997903423,8.648457407416256,8.648457407416256
gamma,40,25,0.00033098599988079513,0.0002999769999405544,11.633565287456133,11.633565287456134
gamma,40,26,0.0003216280001652194,0.00029124599996066536,8.849660307285424,8.849660307285426
gamma,40,27,0.00032882200002859463,0.0002962049998131988,10.29341666337087,10.29341666337087
gamma,40,28,0.00033007899992298917,0.0002895699999498902,10.452966598508862,10.452966598508864
gamma,40,29,0.0003233739998904639,0.0002888019998863456,8.791027017734997,8.791027017734995
gamma,60,0,0.0007104450000952056,0.0007986569999047788,12.823615254946137,12.823615254946136
gamma,60,1,0.0007140770003388752,0.0006876760003251547,13.23624851371199,13.236248513711992
gamma,60,2,0.0007032510002318304,0.0006824379997851793,12.77844163463613,12.778441634636133
gamma,60,3,0.0007163119998949696,0.0006847429999652377,12.159341061802492,12.15934106180249
gamma,60,4,0.0007144260002860392,0.0007142169997678138,12.874780400984038,12.874780400984037
gamma,60,5,0.0007137269999475393,0.0006957780001357605,13.01366905646952,13.013669056469523
gamma,60,6,0.000715752999894903,0.0007068830000207527,12.101651704262979,12.101651704262984
gamma,60,7,0.0007116320002751308,0.0006958479998502298,11.016231720525864,11.016231720525864
gamma,60,8,0.0007117019999896002,0.0007275570001183951,12.061122119687706,12.061122119687704
gamma,60,9,0.0006963370001358271,0.0007016439999460999,11.278619245939408,11.278619245939414
gamma,60,10,0.0007071629997881246,0.0007014359998720465,12.815360493530301,12.815360493530301
gamma,60,11,0.0006981530000302882,0.0006817399998908513,9.846966280298176,9.846966280298178
gamma,60,12,0.000706812999851536,0.0006863489998067962,11.298284732137066,11.298284732137068
gamma,60,13,0.0007143560001168225,0.0006781070001125045,10.705204148130187,10.705204148130191
gamma,60,14,0.00071365700023307,0.0007011560001046746,13.258420083731949,13.258420083731952
gamma,60,15,0.0007241339999382035,0.0006923549999555689,11.337679812302648,11.337679812302648
gamma,60,16,0.0007274170002347091,0.0006899109998812492,11.897631516381763,11.897631516381766
gamma,60,17,0.0007093970002642891,0.0006839739999122685,11.123961993542096,11.123961993542094
gamma,60,18,0.0007135179998840613,0.0006817390003561741,10.932202507035848,10.932202507035848
gamma,60,19,0.0007202919996416313,0.0006887940003252879,12.565738495057179,12.565738495057174
gamma,60,20,0.0007177089996730501,0.0007029719999991357,11.356528505505015,11.356528505505016
gamma,60,21,0.0007056249996821862,0.0007020640000519052,10.544940407835465,10.544940407835465
gamma,60,22,0.0007059050003590528,0.0007039490001261584,12.438292921376139,12.43829292137614
gamma,60,23,0.0007023430002845998,0.0006984320002629829,12.035995443864591,12.0359954438646
gamma,60,24,0.0007124710000425694,0.0007124009998733527,12.523939291706423,12.523939291706423
gamma,60,25,0.0007617799997206021,0.0007126100003915781,9.83594457564188,9.83594457564188
gamma,60,26,0.0007594050002808217,0.0006883050000396906,12.323240246817953,12.323240246817953
gamma,60,27,0.0007733739998911915,0.0007138679998206499,11.666158752211286,11.666158752211285
gamma,60,28,0.0007690430002185167,0.0006986410003264609,11.20396099150456,11.203960991504559
gamma,60,29,0.0007962119998410344,0.0007021339997663745,12.864484942056714,12.86448494205672
gamma,80,0,0.0013721390000682732,0.0017953189999388997,14.469722358588545,14.469722358588546
gamma,80,1,0.0013396620001913107,0.0015345939996223024,13.957116436245553,13.957116436245554
gamma,80,2,0.0013293259999045404,0.0014891959999658866,11.841964103333554,11.841964103333549
gamma,80,3,0.0013401520000115852,0.0015109179998944455,15.354560890066882,15.354560890066882
gamma,80,4,0.0013451100003294414,0.0014931780001461448,12.761393603555446,12.761393603555446
gamma,80,5,0.0013379160000113188,0.0014376520002770121,13.741891287528157,13.741891287528153
gamma,80,6,0.0013381250000747968,0.0014143950002107886,13.460050543555518,13.460050543555514
gamma,80,7,0.0013619420001305116,0.0014240330001484836,12.598907131889959,12.598907131889957
gamma,80,8,0.0013815679999424901,0.0014380709999386454,14.867020233281236,14.867020233281238
gamma,80,9,0.001375631999962934,0.0014194929999575834,11.709356170392697,11.709356170392695
gamma,80,10,0.00122162700017725,0.0014154420000522805,14.234461224929422,14.234461224929428
gamma,80,11,0.0013401510000221606,0.0013480439997692883,13.977349856258975,13.977349856258975
gamma,80,12,0.0013239469999462017,0.0014340909997372364,14.206818152455442,14.206818152455437
gamma,80,13,0.001345109999874694,0.0013770979999208066,12.560541529014188,12.560541529014193
gamma,80,14,0.0013446910002130608,0.0014251510001486167,14.654826828080097,14.6548268280801
gamma,80,15,0.0013527930000236665,0.0013731170001847204,13.378195009969586,13.378195009969584
gamma,80,16,0.0013367980000111856,0.0013939300001766242,13.501677041127296,13.501677041127289
gamma,80,17,0.0013172419999136764,0.0013954669998383906,12.836777335978839,12.83677733597884
gamma,80,18,0.001345809000213194,0.001401125000029424,12.699423146105744,12.699423146105744
gamma,80,19,0.001379054000153701,0.001381918000333826,15.385957885467342,15.385957885467334
gamma,80,20,0.0013589390000561252,0.0014577669999198406,13.251521021810262,13.251521021810262
gamma,80,21,0.0013405700001385412,0.0013884129998587014,13.795493826486865,13.795493826486869
gamma,80,22,0.0013735369998357783,0.0014023109997651773,14.041591324961184,14.041591324961178
gamma,80,23,0.0013794729998153343,0.001469500999974116,13.242693361980347,13.24269336198035
gamma,80,24,0.0013590779999503866,0.0014263379998737946,14.381326858653072,14.381326858653072
gamma,80,25,0.001353840999854583,0.0014492459999928542,13.439452574529168,13.439452574529163
gamma,80,26,0.0012272149997443194,0.0013904379998166405,12.433867336641153,12.433867336641157
gamma,80,27,0.001227005000146164,0.001416629999766883,13.26012553957358,13.260125539573577
gamma,80,28,0.0013476239996634831,0.0013475539999490138,13.65719372399948,13.65719372399949
gamma,80,29,0.0013566339998760668,0.0013952570002402354,13.332362279845814,13.332362279845814
gamma,100,0,0.002111151000008249,0.0023843069998292776,15.019640265500165,15.01964026550017
gamma,100,1,0.0020782540000254812,0.002331436000076792,15.428732589814569,15.428732589814569
gamma,100,2,0.0021154810001462465,0.002219198000148026,16.81547836149999,16.8154783615
gamma,100,3,0.0020815369998672395,0.002196079999976064,16.045332959393853,16.04533295939386
gamma,100,4,0.002495149000424135,0.0022573320002265973,15.408333248978778,15.408333248978769
gamma,100,5,0.0026471959999980754,0.0024791539999569068,15.81233005084549,15.812330050845496
gamma,100,6,0.0021916790001341724,0.002809372999763582,14.206362315567482,14.206362315567482
gamma,100,7,0.0020396999998411047,0.0026204459995824436,14.354154383388053,14.354154383388046
gamma,100,8,0.0020464059998630546,0.002191189999848575,14.792985109719554,14.792985109719563
gamma,100,9,0.0020904070001961372,0.0022013179996065446,14.967970848498164,14.967970848498167
gamma,100,10,0.002061911000055261,0.0022080230000938172,15.475568322755782,15.475568322755773
gamma,100,11,0.002043891000084841,0.00228617699985989,14.866350612229802,14.8663506122298
gamma,100,12,0.0020844010000473645,0.0022451790000559413,15.831907200562227,15.831907200562235
gamma,100,13,0.0020802099998036283,0.00216926000030071,16.199170936743755,16.19917093674376
gamma,100,14,0.0020657519999076612,0.0022099779998825397,14.62365324576928,14.623653245769274
gamma,100,15,0.002061422000224411,0.0022122840000520227,16.79996508457376,16.79996508457376
gamma,100,16,0.002072946000225784,0.0021809929999108135,14.854834333687185,14.854834333687192
gamma,100,17,0.0020782540000254812,0.002239382999960071,14.617539078019787,14.617539078019789
gamma,100,18,0.0020957850001650513,0.0022421059998123383,14.84016231032123,14.840162310321228
gamma,100,19,0.0020515740002338134,0.002229533999980049,14.872412245160268,14.872412245160268
gamma,100,20,0.002088311000079557,0.0023441469998033426,15.077429640123796,15.077429640123798
gamma,100,21,0.002113035999627755,0.0023839579998821137,14.71121832230225,14.71121832230225
gamma,100,22,0.0020708500001092034,0.0022099779998825397,16.065016629768373,16.065016629768373
gamma,100,23,0.0020614919999388803,0.002199780999944778,14.346303897549014,14.34630389754902
gamma,100,24,0.0020563230000334443,0.0022027840000191645,16.378621671127462,16.378621671127465
gamma,100,25,0.0020704319999822474,0.0021858120003344084,15.066884939986142,15.066884939986144
gamma,100,26,0.0020813279998037615,0.0021547329997702036,14.029129160083036,14.029129160083032
gamma,100,27,0.002094177999879321,0.002197825000166631,15.03752032300122,15.037520323001226
gamma,100,28,0.002055833999747847,0.002225483000074746,15.909740455952926,15.90974045595292
gamma,100,29,0.0020476630002121965,0.0022177309997459815,14.31311421628056,14.313114216280551
gamma,120,0,0.0026949690000037663,0.0033521240002301056,16.827595400610104,16.827595400610107
gamma,120,1,0.0029176299999562616,0.003212087999600044,16.171396912814743,16.171396912814735
gamma,120,2,0.0029515030000766274,0.0032434479999210453,14.997673893366231,14.997673893366231
gamma,120,3,0.0029255219997139648,0.003225707999717997,15.663948154230686,15.663948154230694
gamma,120,4,0.00293921100001171,0.003266285999870888,15.164738608535911,15.164738608535911
gamma,120,5,0.0029242649998195702,0.0032139039999492525,15.700893710876144,15.700893710876136
gamma,120,6,0.002954575999865483,0.003271175999998377,16.334184510002473,16.334184510002476
gamma,120,7,0.002966519999972661,0.0033230690000891627,16.617260418631336,16.617260418631336
gamma,120,8,0.00294717299993863,0.003232622000268748,16.916269011188415,16.916269011188415
gamma,120,9,0.0028952100001333747,0.0032322729998668365,16.609154135906607,16.609154135906614
gamma,120,10,0.002909667000039917,0.003216697999960161,16.35486944307389,16.35486944307389
gamma,120,11,0.002927687000010337,0.003203358000064327,16.87979276802915,16.879792768029144
gamma,120,12,0.00297699599968837,0.0033383649997631437,16.600515762255462,16.600515762255462
gamma,120,13,0.0029703609998250613,0.0032607690000077127,17.378122386720147,17.378122386720143
gamma,120,14,0.0029293630000211124,0.003218025000023772,17.299190691252253,17.29919069125226
gamma,120,15,0.002909248999912961,0.0032337399998141336,16.383609232888052,16.38360923288805
gamma,120,16,0.002956602000267594,0.0044075240002712235,16.85031001604833,16.850310016048322
gamma,120,17,0.003131280000161496,0.003509760999804712,16.2015035318266,16.201503531826596
gamma,120,18,0.0029464050003298325,0.0033906779999597347,16.42530036424801,16.42530036424801
gamma,120,19,0.002913368999998056,0.003454305000104796,15.47613481136245,15.476134811362444
gamma,120,20,0.0029527609999604465,0.0036353380000946345,16.47720221708692,16.477202217086923
gamma,120,21,0.003055499999845779,0.0037025269998594013,17.24861729542027,17.248617295420274
gamma,120,22,0.003023651000148675,0.0038665189999846916,16.01305541245804,16.013055412458048
gamma,120,23,0.0029044990001239057,0.0035249860002295463,16.02421594996848,16.024215949968486
gamma,120,24,0.003030147000117722,0.0034334910001234675,16.713786394989935,16.71378639498993
gamma,120,25,0.0030515190001096926,0.0034714160001385608,15.906770861265738,15.906770861265745
gamma,120,26,0.0032262660001833865,0.0038046380000196223,16.610043822498362,16.610043822498362
gamma,120,27,0.0030433479996645474,0.0038918029999877035,17.25708349394865,17.257083493948656
gamma,120,28,0.0030290990002868057,0.0036761270002898527,18.748670827395166,18.748670827395163
gamma,120,29,0.0029202830000940594,0.003606283999943116,16.820260951084276,16.820260951084272
gamma,140,0,0.003953544000069087,0.005241662000116776,16.21126718271865,16.211267182718654
gamma,140,1,0.0040161230003832316,0.0049777940002968535,17.6427147827712,17.6427147827712
gamma,140,2,0.004032396999718912,0.004877009999745496,18.545487174867283,18.54548717486728
gamma,140,3,0.003943975000311184,0.004867301999638585,17.67032328337895,17.67032328337894
gamma,140,4,0.003928121000171814,0.0048378290002801805,18.35051859931634,18.350518599316338
gamma,140,5,0.0040221300000666815,0.00481093900043561,17.20712535136168,17.207125351361682
gamma,140,6,0.003954870999677951,0.004893353999705141,17.91320834738967,17.913208347389677
gamma,140,7,0.003993982999872969,0.0047580670002389525,16.655335396883746,16.655335396883746
gamma,140,8,0.003647839999757707,0.004734320000352454,16.688782528140315,16.688782528140322
gamma,140,9,0.003997544999947422,0.004706033999809733,17.64228257710972,17.64228257710972
gamma,140,10,0.003971214000102918,0.004948181000145269,17.64583276614403,17.64583276614403
gamma,140,11,0.004027227999813476,0.004874216000189335,17.941203325180528,17.941203325180524
gamma,140,12,0.004120259000046644,0.004736486000183504,18.531674593262206,18.531674593262217
gamma,140,13,0.003987137999956758,0.004675163999763754,17.368628052143286,17.368628052143283
gamma,140,14,0.0039700270003777405,0.0048321009999199305,19.685220415068578,19.68522041506857
gamma,140,15,0.003998662999947555,0.004669437000302423,17.73711790850747,17.737117908507475
gamma,140,16,0.004036516999804007,0.004709666000053403,18.86509702366607,18.865097023666067
gamma,140,17,0.003914571000223077,0.004702122999788116,17.91524702908828,17.91524702908828
gamma,140,18,0.003959411000323598,0.004723495000234834,17.611608761004316,17.61160876100432
gamma,140,19,0.004039171999920654,0.004668248999678326,17.634863000219028,17.634863000219024
gamma,140,20,0.0036296809998930257,0.004794176000359585,17.349203281708046,17.349203281708043
gamma,140,21,0.00400788199976887,0.00489558900017073,16.688405682021386,16.688405682021394
gamma,140,22,0.004081357000359276,0.004774551000082283,17.87048132794722,17.87048132794724
gamma,140,23,0.004082963999735512,0.004823441000098683,17.977206407149815,17.977206407149808
gamma,140,24,0.0040224790000138455,0.004718745999980456,16.9835677452201,16.983567745220107
gamma,140,25,0.004043571999773121,0.004741514999750507,17.025750118854607,17.0257501188546
gamma,140,26,0.00402827600009914,0.004849283000112337,18.216090919313057,18.216090919313057
gamma,140,27,0.003931892000309745,0.004730269999981829,17.899532496524706,17.89953249652472
gamma,140,28,0.003890755000156787,0.004639543999928719,17.60935052767392,17.60935052767393
gamma,140,29,0.0038688940003339667,0.004959075999977358,18.097545503310283,18.09754550331028
gamma,160,0,0.00527567499966608,0.006957499000236567,18.31304029012144,18.31304029012143
gamma,160,1,0.005353760000161856,0.00645714299980682,17.32350997284783,17.323509972847823
gamma,160,2,0.005148002000169072,0.007194197999979224,18.262592776212063,18.262592776212067
gamma,160,3,0.005805506000342575,0.00910629500003779,18.54141092784138,18.54141092784139
gamma,160,4,0.005363958000089042,0.006495487000393041,18.813575049539892,18.813575049539896
gamma,160,5,0.005166999999801192,0.0064803310001479986,18.605708183842214,18.605708183842193
gamma,160,6,0.0052060419998269936,0.006261163000090164,18.986022076220916,18.986022076220916
gamma,160,7,0.0050923369999509305,0.006363692999912018,19.16345638023249,19.163456380232464
gamma,160,8,0.005211837999922864,0.0063073289998101245,19.503162898158276,19.50316289815827
gamma,160,9,0.005238029999873106,0.0062802300003568234,19.15375526421474,19.153755264214748
gamma,160,10,0.005249345000265748,0.006480190999809565,18.70909654584168,18.709096545841682
gamma,160,11,0.005221197000082611,0.006364530999690032,18.112552900041088,18.112552900041088
gamma,160,12,0.005168884999875445,0.006491574999927252,19.092831543779372,19.09283154377936
gamma,160,13,0.0053058480002619035,0.0076101139998172584,17.826570966945084,17.826570966945077
gamma,160,14,0.005299353000282281,0.006674705000023096,19.089709491411917,19.089709491411913
gamma,160,15,0.005363119000321603,0.006791970999984187,17.576313011990607,17.576313011990603
gamma,160,16,0.005183760999898368,0.007146215999910055,20.119329988043347,20.119329988043354
gamma,160,17,0.005337276999853202,0.006497373000001971,18.41950988379889,18.4195098837989
gamma,160,18,0.005323726999904466,0.006618132000312471,19.19134704080962,19.191347040809607
gamma,160,19,0.005497987000126159,0.0067760470001303474,18.142368549833126,18.142368549833133
gamma,160,20,0.005288386999836803,0.006504357000267191,20.244621361985494,20.244621361985512
gamma,160,21,0.005410822000158078,0.006663040000148612,19.16279797165942,19.16279797165942
gamma,160,22,0.005367449000004854,0.006287354000050982,17.88662648240252,17.88662648240253
gamma,160,23,0.00540404799994576,0.007034955999642989,18.037140455657127,18.037140455657134
gamma,160,24,0.005170282000108273,0.006604652000078204,17.537567817925588,17.53756781792558
gamma,160,25,0.005372408999846812,0.006784217999665998,19.423599539642208,19.423599539642197
gamma,160,26,0.00513738600011493,0.006553665999945224,21.211870677515606,21.211870677515606
gamma,160,27,0.0053492199999709555,0.006865864999781479,20.150981246992618,20.150981246992625
gamma,160,28,0.005404187000294769,0.006221980999725929,19.18560983620064,19.185609836200655
gamma,160,29,0.005344122000224161,0.0069331250001596345,17.706642160034807,17.7066421600348
gamma,180,0,0.006704596999952628,0.008937624000282085,21.58998473355207,21.589984733552072
gamma,180,1,0.006699499000205833,0.008886429000085627,19.015915918246836,19.015915918246847
gamma,180,2,0.0065686820003065804,0.008342071000242868,21.47111630097721,21.471116300977204
gamma,180,3,0.006523702999857051,0.009051258999988931,19.621999883020344,19.621999883020347
gamma,180,4,0.006490249000307813,0.00845828999990772,19.54349681369015,19.543496813690158
gamma,180,5,0.006656754999767145,0.008755822000239277,18.113503338149822,18.11350333814983
gamma,180,6,0.007774036999762757,0.00918410100030087,18.228160584905943,18.228160584905936
gamma,180,7,0.006656056999872817,0.008507809000093403,19.888855619448375,19.888855619448368
gamma,180,8,0.006046814000001177,0.008629125999959797,19.15566975644768,19.155669756447676
gamma,180,9,0.006676940000033937,0.009782236999853922,20.532025037303317,20.532025037303317
gamma,180,10,0.006552338999881613,0.009114886000133993,20.73788056296841,20.737880562968407
gamma,180,11,0.00692907299981016,0.00862500600032945,19.79882406841467,19.79882406841467
gamma,180,12,0.006589985000118759,0.010058466999907978,20.42918930390998,20.429189303909986
gamma,180,13,0.00693361300000106,0.008955153999977483,20.88488944434071,20.884889444340715
gamma,180,14,0.006806288999996468,0.0092698680000467,20.355339586110812,20.355339586110823
gamma,180,15,0.006864468000003399,0.009355774999676214,20.65729198453769,20.65729198453769
gamma,180,16,0.0077210250001371605,0.010044779000054405,19.96807761164238,19.96807761164239
gamma,180,17,0.007945711000047595,0.00971791200026928,20.917935246421028,20.91793524642103
gamma,180,18,0.006656894000116154,0.008503827999902569,18.978442467127895,18.9784424671279
gamma,180,19,0.006703339999603486,0.009361291999994137,19.162259609226496,19.162259609226506
gamma,180,20,0.00655331699999806,0.009302764000040042,20.408869006087034,20.408869006087034
gamma,180,21,0.006546821000029013,0.009601063999980397,18.457398723320523,18.457398723320512
gamma,180,22,0.0067007560001002275,0.010441347999858408,20.88979837493759,20.889798374937598
gamma,180,23,0.006558765000136191,0.008718664999832981,20.255902610126373,20.255902610126373
gamma,180,24,0.00663796699973318,0.008743529000184935,21.7116979179617,21.71169791796171
gamma,180,25,0.007090480999977444,0.00969486300027711,22.21690164596934,22.216901645969344
gamma,180,26,0.006625674000133586,0.010343566999836185,19.484986738895937,19.484986738895934
gamma,180,27,0.006571894999979122,0.008518284999809111,18.97034566804769,18.970345668047685
gamma,180,28,0.0066671609997683845,0.011176797000189254,20.333842476102284,20.333842476102287
gamma,180,29,0.006668487999831996,0.008467927999845415,20.988142854530466,20.988142854530484
gamma,200,0,0.008118503000332566,0.012527703000159818,21.296437883259085,21.29643788325908
gamma,200,1,0.009700101999897015,0.014292572000158543,21.568673466878124,21.568673466878117
gamma,200,2,0.009923950000029436,0.01143458800015651,21.37739736221726,21.37739736221725
gamma,200,3,0.008306729999731033,0.016604171999915707,20.747729404331107,20.747729404331096
gamma,200,4,0.008670055000038701,0.011623374999999214,21.037429362240484,21.037429362240495
gamma,200,5,0.007475876000171411,0.009602322000318964,20.341280047886304,20.341280047886304
gamma,200,6,0.0076775140000791,0.012362175999896863,21.326367729979765,21.32636772997978
gamma,200,7,0.007838153000193415,0.01112231899969629,21.617126603278223,21.617126603278226
gamma,200,8,0.008071847000337584,0.012998795999919821,21.31067990856442,21.310679908564424
gamma,200,9,0.008172211999863066,0.017583372999979474,20.51096215216595,20.51096215216595
gamma,200,10,0.008658599999762373,0.014204917999904865,21.328210191141828,21.328210191141817
gamma,200,11,0.008060533000389114,0.013446211999962543,21.859185806379777,21.859185806379784
gamma,200,12,0.00806542200007243,0.013055578999683348,20.925707415819435,20.925707415819424
gamma,200,13,0.00829045699993003,0.0163495229999171,20.871797274966248,20.87179727496625
gamma,200,14,0.007926574000066466,0.012783399999989342,19.026932194998192,19.02693219499821
gamma,200,15,0.008139246000155254,0.012258597999789345,21.4225086934903,21.422508693490293
gamma,200,16,0.007970853999722749,0.01632109699994544,21.47564341477183,21.475643414771817
gamma,200,17,0.008175215999926877,0.01726335100011056,20.00026086415972,20.000260864159713
gamma,200,18,0.008077855000010459,0.016023844999836,19.732731242532914,19.732731242532903
gamma,200,19,0.008619557999736571,0.017107951000070898,19.58703391812568,19.587033918125666
gamma,200,20,0.008673686999827623,0.015270795000105863,22.31389483101023,22.313894831010224
gamma,200,21,0.008803735000128654,0.01704194900003131,19.277465349778637,19.27746534977864
gamma,200,22,0.008794865000254504,0.013439506999930018,18.82590714701839,18.82590714701839
gamma,200,23,0.008756799999900977,0.016170723999948677,21.98667735773151,21.986677357731516
gamma,200,24,0.008886149999852933,0.017067651000161277,20.635286379288836,20.635286379288836
gamma,200,25,0.009356683000078192,0.014395031000276504,21.70343929049764,21.70343929049764
gamma,200,26,0.007413086999804364,0.01411272600034863,20.56656201081091,20.5665620108109
gamma,200,27,0.008093987999927776,0.012628835999748844,21.57226993489982,21.572269934899815
gamma,200,28,0.007967083000039565,0.011476144999960525,19.45856689515938,19.458566895159375
gamma,200,29,0.007704192999881343,0.012051372999849264,21.25581939091593,21.255819390915942
